clip_uid,condition,silence_removed_frac,duration_reduction_frac
WomenWhoStutter_108_15,full_chain,0.8507462686567164,0.45999999999999996
WomenWhoStutter_108_16,full_chain,0.6666666666666667,0.38
WomenWhoStutter_108_17,full_chain,0.8264462809917356,0.7
WomenWhoStutter_108_18,full_chain,0.918918918918919,0.7
WomenWhoStutter_108_19,full_chain,0.8470588235294118,0.51
WomenWhoStutter_108_20,full_chain,0.9491525423728814,0.76
WomenWhoStutter_108_21,full_chain,0.6,0.4
WomenWhoStutter_108_22,full_chain,0.8354430379746836,0.52
WomenWhoStutter_108_23,full_chain,0.6712328767123288,0.42000000000000004
WomenWhoStutter_108_24,full_chain,0.6551724137931034,0.49
WomenWhoStutter_108_25,full_chain,0.5652173913043479,0.31000000000000005
WomenWhoStutter_108_26,full_chain,0.7123287671232876,0.43000000000000005
WomenWhoStutter_108_27,full_chain,0.7611940298507462,0.41000000000000003
WomenWhoStutter_108_28,full_chain,0.8545454545454545,0.37
WomenWhoStutter_108_29,full_chain,0.7142857142857143,0.36
WomenWhoStutter_108_30,full_chain,0.898876404494382,0.5800000000000001
WomenWhoStutter_108_31,full_chain,0.52,0.42000000000000004
WomenWhoStutter_108_33,full_chain,0.5535714285714286,0.36
WomenWhoStutter_108_34,full_chain,0.7777777777777778,0.43000000000000005
WomenWhoStutter_108_35,full_chain,0.7321428571428572,0.36
WomenWhoStutter_108_36,full_chain,0.9339622641509434,0.7
WomenWhoStutter_108_37,full_chain,0.6857142857142857,0.4
WomenWhoStutter_108_38,full_chain,0.6865671641791045,0.5
WomenWhoStutter_109_0,full_chain,0.681159420289855,0.4
WomenWhoStutter_109_1,full_chain,0.9504132231404958,0.83
WomenWhoStutter_109_2,full_chain,0.8586956521739131,0.5800000000000001
WomenWhoStutter_109_3,full_chain,0.3555555555555556,0.31999999999999995
WomenWhoStutter_109_4,full_chain,0.8775510204081632,0.5700000000000001
WomenWhoStutter_109_5,full_chain,0.8617021276595744,0.5800000000000001
WomenWhoStutter_109_7,full_chain,0.863013698630137,0.51
WomenWhoStutter_109_8,full_chain,0.6666666666666667,0.37
WomenWhoStutter_109_10,full_chain,0.9008264462809917,0.74
WomenWhoStutter_109_11,full_chain,0.8636363636363636,0.69
WomenWhoStutter_109_12,full_chain,0.8602150537634409,0.55
WomenWhoStutter_109_13,full_chain,0.5733333333333333,0.42000000000000004
WomenWhoStutter_109_14,full_chain,0.691358024691358,0.48
WomenWhoStutter_109_16,full_chain,0.8913043478260869,0.5700000000000001
WomenWhoStutter_109_17,full_chain,0.7241379310344828,0.44000000000000006
WomenWhoStutter_109_18,full_chain,0.8737864077669903,0.6599999999999999
WomenWhoStutter_109_19,full_chain,0.7472527472527473,0.48
WomenWhoStutter_109_20,full_chain,0.8333333333333334,0.6499999999999999
WomenWhoStutter_109_21,full_chain,0.831578947368421,0.5800000000000001
WomenWhoStutter_109_22,full_chain,0.7066666666666667,0.42000000000000004
WomenWhoStutter_109_23,full_chain,0.8295454545454546,0.56
WomenWhoStutter_109_26,full_chain,0.8709677419354839,0.5700000000000001
WomenWhoStutter_109_27,full_chain,0.7349397590361446,0.48
WomenWhoStutter_109_28,full_chain,0.8170731707317074,0.49
WomenWhoStutter_109_29,full_chain,0.6567164179104478,0.35
WomenWhoStutter_109_30,full_chain,0.7241379310344828,0.49
WomenWhoStutter_109_32,full_chain,0.8311688311688312,0.45999999999999996
WomenWhoStutter_109_34,full_chain,0.375,0.35
WomenWhoStutter_109_35,full_chain,0.6578947368421053,0.4
WomenWhoStutter_109_36,full_chain,0.9074074074074074,0.6499999999999999
WomenWhoStutter_109_37,full_chain,0.7534246575342466,0.45000000000000007
WomenWhoStutter_109_38,full_chain,0.86,0.5800000000000001
WomenWhoStutter_38_11,full_chain,0.872093023255814,0.56
HeStutters_8_139,full_chain,0.625,0.31000000000000005
HeStutters_23_116,full_chain,0.75,0.5800000000000001
HeStutters_22_60,full_chain,0.9032258064516129,0.8
WomenWhoStutter_30_9,full_chain,0.6615384615384616,0.45999999999999996
HeStutters_21_13,full_chain,0.7640449438202247,0.53
StutterTalk_6_98,full_chain,0.7846153846153846,0.5
StutterTalk_40_9,full_chain,0.75,0.44000000000000006
HeStutters_20_249,full_chain,0.44444444444444453,0.43000000000000005
WomenWhoStutter_19_118,full_chain,0.7472527472527473,0.52
HeStutters_12_193,full_chain,0.5800000000000001,0.33000000000000007
HeStutters_21_1,full_chain,0.759493670886076,0.45000000000000007
WomenWhoStutter_96_32,full_chain,0.7058823529411764,0.39
HeStutters_20_232,full_chain,0.8148148148148149,0.52
WomenWhoStutter_50_115,full_chain,0.5657894736842105,0.5
StutterTalk_37_14,full_chain,0.3555555555555556,0.35
WomenWhoStutter_1_181,full_chain,0.6847826086956522,0.56
WomenWhoStutter_42_241,full_chain,0.736842105263158,0.52
MyStutteringLife_36_35,full_chain,0.8653846153846154,0.47
HeStutters_16_187,full_chain,0.7641509433962265,0.45999999999999996
MyStutteringLife_36_37,full_chain,0.8387096774193548,0.45000000000000007
StutterTalk_51_34,full_chain,0.7049180327868853,0.38
StutterTalk_37_178,full_chain,0.8977272727272727,0.6399999999999999
WomenWhoStutter_34_92,full_chain,0.703125,0.52
MyStutteringLife_31_39,full_chain,0.8404255319148937,0.6200000000000001
WomenWhoStutter_99_1,full_chain,0.65625,0.33999999999999997
MyStutteringLife_1_22,full_chain,0.7931034482758621,0.44000000000000006
WomenWhoStutter_14_2,full_chain,0.703125,0.42000000000000004
StutterTalk_6_141,full_chain,0.6428571428571428,0.31999999999999995
WomenWhoStutter_106_33,full_chain,0.4782608695652174,0.43000000000000005
StutterTalk_25_78,full_chain,0.6567164179104478,0.39
WomenWhoStutter_35_3,full_chain,0.7,0.45999999999999996
HeStutters_21_170,full_chain,0.7575757575757576,0.39
StutterTalk_0_7,full_chain,0.0,0.22000000000000008
WomenWhoStutter_34_60,full_chain,0.684931506849315,0.53
WomenWhoStutter_53_33,full_chain,0.676923076923077,0.45999999999999996
StutterTalk_61_33,full_chain,0.8426966292134831,0.5700000000000001
HeStutters_18_11,full_chain,0.8902439024390244,0.53
StutterTalk_10_37,full_chain,0.8888888888888888,0.45000000000000007
StutterTalk_62_32,full_chain,0.7333333333333334,0.44000000000000006
HeStutters_13_13,full_chain,0.7411764705882353,0.47
StutterTalk_73_19,full_chain,0.8431372549019608,0.36
MyStutteringLife_0_20,full_chain,0.6857142857142857,0.27
WomenWhoStutter_42_36,full_chain,0.7361111111111112,0.42000000000000004
WomenWhoStutter_42_79,full_chain,0.7951807228915663,0.5
StutterTalk_43_119,full_chain,0.8275862068965517,0.52
WomenWhoStutter_50_353,full_chain,0.8181818181818181,0.41000000000000003
WomenWhoStutter_39_218,full_chain,0.9107142857142857,0.35
WomenWhoStutter_7_2,full_chain,0.7966101694915254,0.4
HeStutters_2_176,full_chain,0.4444444444444444,0.51
MyStutteringLife_7_156,full_chain,0.8,0.31999999999999995
HeStutters_18_74,full_chain,0.9247311827956989,0.5900000000000001
MyStutteringLife_1_35,full_chain,0.4117647058823529,0.27
HeStutters_7_9,full_chain,0.5915492957746479,0.42000000000000004
WomenWhoStutter_76_12,full_chain,0.6307692307692307,0.41000000000000003
WomenWhoStutter_39_198,full_chain,0.8032786885245902,0.38
StutterTalk_3_33,full_chain,0.7575757575757576,0.42000000000000004
WomenWhoStutter_14_126,full_chain,0.10869565217391308,0.20999999999999996
StutterTalk_33_77,full_chain,0.7571428571428571,0.43000000000000005
MyStutteringLife_0_15,full_chain,0.7731958762886598,0.45000000000000007
WomenWhoStutter_56_148,full_chain,0.7307692307692307,0.35
HeStutters_8_30,full_chain,0.7741935483870968,0.45999999999999996
WomenWhoStutter_57_7,full_chain,0.9142857142857143,0.6399999999999999
MyStutteringLife_24_30,full_chain,0.8611111111111112,0.5
StutterTalk_18_4,full_chain,0.4444444444444444,0.35
StutterTalk_47_3,full_chain,0.22222222222222232,0.18999999999999995
WomenWhoStutter_17_22,full_chain,0.7294117647058823,0.6100000000000001
WomenWhoStutter_51_9,full_chain,0.6716417910447761,0.56
MyStutteringLife_31_13,full_chain,0.6349206349206349,0.42000000000000004
HVSA_2_87,full_chain,0.6438356164383561,0.54
WomenWhoStutter_42_186,full_chain,0.75,0.48
WomenWhoStutter_50_186,full_chain,0.7846153846153846,0.41000000000000003
StutterTalk_47_11,full_chain,0.6530612244897959,0.2799999999999999
WomenWhoStutter_96_76,full_chain,0.8024691358024691,0.52
MyStutteringLife_20_16,full_chain,0.8484848484848485,0.6200000000000001
WomenWhoStutter_72_9,full_chain,0.8852459016393442,0.41000000000000003
StutterTalk_15_8,full_chain,0.8307692307692308,0.42000000000000004
MyStutteringLife_31_18,full_chain,0.8023255813953488,0.55
WomenWhoStutter_54_25,full_chain,0.7681159420289855,0.45999999999999996
WomenWhoStutter_10_20,full_chain,0.8026315789473684,0.48
WomenWhoStutter_6_78,full_chain,0.6962025316455697,0.45000000000000007
StutterTalk_43_168,full_chain,0.7307692307692308,0.5
MyStutteringLife_1_14,full_chain,0.8411214953271028,0.6299999999999999
WomenWhoStutter_96_150,full_chain,0.5151515151515151,0.39
StutterTalk_22_25,full_chain,0.7076923076923076,0.36
WomenWhoStutter_80_23,full_chain,0.7794117647058824,0.56
WomenWhoStutter_103_7,full_chain,0.7411764705882353,0.52
WomenWhoStutter_30_103,full_chain,0.7692307692307693,0.45999999999999996
WomenWhoStutter_48_26,full_chain,0.8679245283018868,0.33999999999999997
StutterTalk_6_167,full_chain,0.8125,0.4
StutterTalk_23_27,full_chain,0.7466666666666666,0.42000000000000004
HeStutters_18_37,full_chain,0.7714285714285714,0.42000000000000004
HVSA_3_150,full_chain,0.8545454545454545,0.48
WomenWhoStutter_18_1,full_chain,0.7301587301587301,0.37
MyStutteringLife_3_0,full_chain,0.8431372549019608,0.56
WomenWhoStutter_86_163,full_chain,0.8,0.44000000000000006
WomenWhoStutter_63_19,full_chain,0.7192982456140351,0.36
StutterTalk_8_118,full_chain,0.3555555555555556,0.41000000000000003
StutterTalk_72_53,full_chain,0.7037037037037037,0.37
WomenWhoStutter_35_36,full_chain,0.7857142857142857,0.6000000000000001
MyStutteringLife_30_35,full_chain,0.9032258064516129,0.6200000000000001
WomenWhoStutter_30_109,full_chain,0.5499999999999999,0.45000000000000007
HeStutters_21_40,full_chain,0.7349397590361446,0.45999999999999996
StutterTalk_7_39,full_chain,0.8125,0.53
MyStutteringLife_33_39,full_chain,0.4821428571428572,0.25
StutterTalk_64_169,full_chain,0.04444444444444451,0.38
StutterTalk_37_174,full_chain,0.6862745098039216,0.47
MyStutteringLife_39_11,full_chain,0.7551020408163265,0.45000000000000007
MyStutteringLife_34_5,full_chain,0.8089887640449438,0.43000000000000005
StutterTalk_25_71,full_chain,0.94,0.6499999999999999
StutterTalk_37_155,full_chain,0.33333333333333337,0.45000000000000007
WomenWhoStutter_37_22,full_chain,0.7534246575342466,0.45999999999999996
HeStutters_13_30,full_chain,0.7764705882352941,0.53
HeStutters_18_123,full_chain,0.858974358974359,0.52
StutterTalk_70_11,full_chain,0.8557692307692308,0.6299999999999999
WomenWhoStutter_107_24,full_chain,0.696629213483146,0.5700000000000001
WomenWhoStutter_21_59,full_chain,0.7012987012987013,0.43000000000000005
StutterTalk_3_5,full_chain,0.9142857142857143,0.44000000000000006
WomenWhoStutter_34_63,full_chain,0.8404255319148937,0.5800000000000001
HeStutters_8_41,full_chain,0.7638888888888888,0.44000000000000006
StutterTalk_61_11,full_chain,0.7037037037037037,0.56
StutterTalk_22_34,full_chain,0.7236842105263158,0.39
StutterTalk_73_31,full_chain,0.6891891891891893,0.41000000000000003
MyStutteringLife_36_24,full_chain,0.7428571428571429,0.33999999999999997
StutterTalk_25_112,full_chain,0.2666666666666666,0.2400000000000001
WomenWhoStutter_96_98,full_chain,0.5714285714285714,0.33999999999999997
MyStutteringLife_39_18,full_chain,0.6197183098591549,0.16000000000000003
WomenWhoStutter_2_130,full_chain,0.8823529411764706,0.6799999999999999
HVSA_2_164,full_chain,0.7826086956521738,0.45999999999999996
MyStutteringLife_19_10,full_chain,0.84,0.36
WomenWhoStutter_50_38,full_chain,0.691358024691358,0.48
WomenWhoStutter_57_142,full_chain,0.8981481481481481,0.69
StutterTalk_69_17,full_chain,0.9245283018867925,0.35
HeStutters_8_166,full_chain,0.48888888888888893,0.29999999999999993
StutterTalk_11_24,full_chain,0.5789473684210527,0.45000000000000007
WomenWhoStutter_88_139,full_chain,0.736842105263158,0.44000000000000006
HeStutters_2_122,full_chain,0.5111111111111111,0.4
StutterTalk_48_33,full_chain,0.22222222222222232,0.2799999999999999
WomenWhoStutter_59_2,full_chain,0.8181818181818182,0.45000000000000007
WomenWhoStutter_23_27,full_chain,0.8256880733944955,0.71
WomenWhoStutter_50_26,full_chain,0.8571428571428572,0.35
MyStutteringLife_9_16,full_chain,0.7763157894736842,0.44000000000000006
HeStutters_21_174,full_chain,0.6385542168674698,0.45999999999999996
MyStutteringLife_19_17,full_chain,0.8817204301075269,0.45000000000000007
WomenWhoStutter_49_11,full_chain,0.7654320987654322,0.51
WomenWhoStutter_33_0,full_chain,0.8850574712643678,0.53
WomenWhoStutter_50_476,full_chain,0.6923076923076923,0.45000000000000007
HVSA_2_105,full_chain,0.7848101265822784,0.51
MyStutteringLife_33_5,full_chain,0.6333333333333333,0.35
WomenWhoStutter_87_32,full_chain,0.6951219512195121,0.45999999999999996
WomenWhoStutter_74_106,full_chain,0.5333333333333334,0.39
WomenWhoStutter_50_209,full_chain,0.7294117647058823,0.49
StutterTalk_64_197,full_chain,0.22222222222222232,0.49
StutterTalk_33_55,full_chain,0.8333333333333333,0.43000000000000005
WomenWhoStutter_59_27,full_chain,0.7272727272727273,0.39
StutterTalk_10_22,full_chain,0.835820895522388,0.41000000000000003
MyStutteringLife_3_32,full_chain,0.6363636363636364,0.36
WomenWhoStutter_51_12,full_chain,0.7358490566037736,0.6200000000000001
StutterTalk_52_28,full_chain,0.7246376811594203,0.39
WomenWhoStutter_50_1,full_chain,0.6229508196721312,0.43000000000000005
WomenWhoStutter_50_235,full_chain,0.8279569892473119,0.6000000000000001
MyStutteringLife_12_16,full_chain,0.7560975609756098,0.45000000000000007
HVSA_1_104,full_chain,0.5471698113207548,0.31000000000000005
WomenWhoStutter_34_151,full_chain,0.6031746031746033,0.48
StutterTalk_33_157,full_chain,0.5166666666666666,0.36
HeStutters_2_209,full_chain,0.6923076923076923,0.51
HeStutters_17_7,full_chain,0.7738095238095238,0.45000000000000007
StutterTalk_49_34,full_chain,0.7413793103448276,0.37
WomenWhoStutter_89_36,full_chain,0.797752808988764,0.55
MyStutteringLife_13_14,full_chain,0.7294117647058823,0.41000000000000003
WomenWhoStutter_50_82,full_chain,0.7464788732394366,0.51
WomenWhoStutter_38_14,full_chain,0.6140350877192982,0.38
MyStutteringLife_37_30,full_chain,0.875,0.6799999999999999
HVSA_3_147,full_chain,0.5466666666666666,0.39
StutterTalk_43_7,full_chain,0.6612903225806452,0.35
WomenWhoStutter_39_184,full_chain,0.8064516129032258,0.36
WomenWhoStutter_104_10,full_chain,0.7840909090909091,0.49
HeStutters_15_161,full_chain,0.8163265306122449,0.6299999999999999
HeStutters_22_23,full_chain,0.8775510204081632,0.6100000000000001
MyStutteringLife_37_15,full_chain,0.7761194029850746,0.42000000000000004
MyStutteringLife_30_171,full_chain,0.7752808988764045,0.5700000000000001
MyStutteringLife_33_16,full_chain,0.7142857142857143,0.33999999999999997
StutterTalk_40_27,full_chain,0.7636363636363637,0.37
StutterTalk_7_18,full_chain,0.8113207547169812,0.37
WomenWhoStutter_82_38,full_chain,0.6818181818181819,0.39
WomenWhoStutter_46_11,full_chain,0.9183673469387755,0.35
WomenWhoStutter_107_27,full_chain,0.608695652173913,0.42000000000000004
StutterTalk_61_22,full_chain,0.8135593220338984,0.36
MyStutteringLife_27_17,full_chain,0.7777777777777778,0.49
WomenWhoStutter_81_113,full_chain,0.6000000000000001,0.2799999999999999
HeStutters_17_2,full_chain,0.75,0.45000000000000007
HeStutters_7_15,full_chain,0.8651685393258427,0.77
HeStutters_15_138,full_chain,0.6557377049180328,0.37
HeStutters_19_26,full_chain,0.8787878787878788,0.6200000000000001
StutterTalk_63_158,full_chain,0.8705882352941177,0.49
WomenWhoStutter_57_108,full_chain,0.7692307692307693,0.41000000000000003
WomenWhoStutter_30_10,full_chain,0.8773584905660378,0.6499999999999999
HVSA_2_131,full_chain,0.32608695652173914,0.31999999999999995
MyStutteringLife_30_118,full_chain,0.7816091954022988,0.51
StutterTalk_68_162,full_chain,0.75,0.35
WomenWhoStutter_47_11,full_chain,0.6545454545454545,0.45000000000000007
MyStutteringLife_7_29,full_chain,0.7125,0.31000000000000005
WomenWhoStutter_42_30,full_chain,0.8241758241758241,0.54
StutterTalk_37_179,full_chain,0.8507462686567164,0.55
WomenWhoStutter_96_112,full_chain,0.6144578313253012,0.48
HeStutters_20_74,full_chain,0.8369565217391305,0.5700000000000001
WomenWhoStutter_25_8,full_chain,0.8271604938271605,0.5
StutterTalk_61_3,full_chain,0.42222222222222217,0.25
MyStutteringLife_29_31,full_chain,0.5853658536585366,0.33000000000000007
StutterTalk_13_25,full_chain,0.8771929824561403,0.37
HeStutters_18_22,full_chain,0.8888888888888888,0.54
StutterTalk_64_123,full_chain,0.0,0.2400000000000001
MyStutteringLife_29_27,full_chain,0.8173076923076923,0.5900000000000001
StutterTalk_56_26,full_chain,0.20000000000000007,0.20000000000000007
WomenWhoStutter_40_21,full_chain,0.6867469879518072,0.37
WomenWhoStutter_57_58,full_chain,0.7727272727272727,0.49
WomenWhoStutter_90_17,full_chain,0.8404255319148937,0.5700000000000001
WomenWhoStutter_87_82,full_chain,0.5882352941176471,0.33000000000000007
HVSA_3_163,full_chain,0.5964912280701754,0.38
MyStutteringLife_34_31,full_chain,0.732394366197183,0.31000000000000005
StutterTalk_79_9,full_chain,0.8352941176470587,0.5
WomenWhoStutter_89_14,full_chain,0.9166666666666666,0.55
HVSA_3_101,full_chain,0.7666666666666667,0.5800000000000001
StutterTalk_45_13,full_chain,0.8095238095238095,0.43000000000000005
WomenWhoStutter_47_16,full_chain,0.6447368421052632,0.5
StutterTalk_69_13,full_chain,0.6727272727272728,0.35
WomenWhoStutter_102_32,full_chain,0.6212121212121212,0.4
MyStutteringLife_30_148,full_chain,0.6666666666666667,0.5
WomenWhoStutter_99_32,full_chain,0.7157894736842105,0.6100000000000001
WomenWhoStutter_45_20,full_chain,0.4852941176470589,0.36
MyStutteringLife_38_12,full_chain,0.8421052631578947,0.55
WomenWhoStutter_105_8,full_chain,0.7640449438202247,0.5900000000000001
StutterTalk_8_103,full_chain,0.2666666666666666,0.22999999999999998
HeStutters_20_135,full_chain,0.8111111111111111,0.6200000000000001
WomenWhoStutter_19_5,full_chain,0.7439024390243902,0.49
WomenWhoStutter_33_22,full_chain,0.8690476190476191,0.55
WomenWhoStutter_47_32,full_chain,0.8,0.5
MyStutteringLife_35_116,full_chain,0.8846153846153846,0.6499999999999999
StutterTalk_40_13,full_chain,0.6417910447761195,0.35
StutterTalk_40_3,full_chain,0.75,0.45000000000000007
StutterTalk_50_14,full_chain,0.7391304347826086,0.45999999999999996
StutterTalk_79_37,full_chain,0.7321428571428572,0.44000000000000006
WomenWhoStutter_86_43,full_chain,0.8275862068965517,0.43000000000000005
StutterTalk_2_33,full_chain,0.7833333333333333,0.36
MyStutteringLife_30_57,full_chain,0.7846153846153846,0.39
WomenWhoStutter_96_71,full_chain,0.7941176470588235,0.4
StutterTalk_7_24,full_chain,0.6111111111111112,0.33999999999999997
HeStutters_8_177,full_chain,0.631578947368421,0.45000000000000007
WomenWhoStutter_42_153,full_chain,0.7073170731707317,0.47
WomenWhoStutter_21_140,full_chain,0.7083333333333333,0.43000000000000005
HeStutters_11_73,full_chain,0.6896551724137931,0.37
StutterTalk_55_28,full_chain,0.7407407407407407,0.43000000000000005
MyStutteringLife_7_112,full_chain,0.7790697674418605,0.38
StutterTalk_64_178,full_chain,0.5333333333333334,0.33000000000000007
WomenWhoStutter_12_0,full_chain,0.6470588235294118,0.38
WomenWhoStutter_86_139,full_chain,0.7301587301587301,0.37
WomenWhoStutter_89_11,full_chain,0.7887323943661972,0.45999999999999996
StutterTalk_40_30,full_chain,0.8088235294117647,0.42000000000000004
WomenWhoStutter_81_83,full_chain,0.736842105263158,0.38
MyStutteringLife_10_9,full_chain,0.7647058823529411,0.49
WomenWhoStutter_83_15,full_chain,0.6875,0.39
WomenWhoStutter_1_95,full_chain,0.8068181818181818,0.51
WomenWhoStutter_89_38,full_chain,0.7183098591549295,0.55
StutterTalk_8_155,full_chain,0.4444444444444444,0.37
WomenWhoStutter_21_88,full_chain,0.8045977011494253,0.55
MyStutteringLife_1_11,full_chain,0.8241758241758241,0.52
WomenWhoStutter_101_117,full_chain,0.6896551724137931,0.51
WomenWhoStutter_2_46,full_chain,0.6607142857142858,0.33999999999999997
StutterTalk_12_11,full_chain,0.5111111111111111,0.33999999999999997
HeStutters_19_175,full_chain,0.7627118644067796,0.37
StutterTalk_33_180,full_chain,0.7721518987341772,0.47
WomenWhoStutter_75_36,full_chain,0.7972972972972974,0.45000000000000007
StutterTalk_70_14,full_chain,0.7792207792207793,0.45999999999999996
MyStutteringLife_30_84,full_chain,0.8160919540229885,0.51
StutterTalk_14_14,full_chain,0.9230769230769231,0.6699999999999999
WomenWhoStutter_39_103,full_chain,0.7857142857142857,0.4
HeStutters_19_69,full_chain,0.5942028985507246,0.37
WomenWhoStutter_109_15,full_chain,0.8202247191011236,0.54
StutterTalk_30_37,full_chain,0.7462686567164178,0.39
StutterTalk_65_3,full_chain,0.9622641509433962,0.36
StutterTalk_53_8,full_chain,0.6041666666666666,0.37
StutterTalk_23_22,full_chain,0.9024390243902439,0.5700000000000001
HeStutters_16_11,full_chain,0.6307692307692307,0.44000000000000006
StutterTalk_32_11,full_chain,0.71875,0.39
StutterTalk_73_30,full_chain,0.6515151515151515,0.45999999999999996
WomenWhoStutter_4_36,full_chain,0.6049382716049383,0.4
WomenWhoStutter_30_147,full_chain,0.7037037037037037,0.36
StutterTalk_40_0,full_chain,0.711864406779661,0.36
StutterTalk_8_15,full_chain,0.0,0.09999999999999998
WomenWhoStutter_62_180,full_chain,0.8604651162790697,0.45000000000000007
HeStutters_11_150,full_chain,0.5892857142857143,0.37
HVSA_1_139,full_chain,0.6101694915254237,0.39
HeStutters_19_70,full_chain,0.721311475409836,0.41000000000000003
StutterTalk_2_17,full_chain,0.0,0.18000000000000005
WomenWhoStutter_108_39,full_chain,0.7021276595744681,0.6000000000000001
HeStutters_23_88,full_chain,0.45833333333333326,0.49
WomenWhoStutter_87_45,full_chain,0.6610169491525424,0.29000000000000004
MyStutteringLife_37_34,full_chain,0.8255813953488372,0.52
WomenWhoStutter_21_137,full_chain,0.6440677966101696,0.36
WomenWhoStutter_89_26,full_chain,0.9253731343283582,0.84
HeStutters_7_38,full_chain,0.617283950617284,0.5
WomenWhoStutter_74_12,full_chain,0.7078651685393258,0.52
WomenWhoStutter_62_64,full_chain,0.8452380952380952,0.53
MyStutteringLife_33_35,full_chain,0.7888888888888889,0.49
WomenWhoStutter_104_14,full_chain,0.7878787878787878,0.39
HeStutters_22_13,full_chain,0.6486486486486487,0.44000000000000006
WomenWhoStutter_96_129,full_chain,0.7078651685393258,0.49
MyStutteringLife_19_31,full_chain,0.7752808988764045,0.42000000000000004
WomenWhoStutter_34_175,full_chain,0.6119402985074627,0.44000000000000006
HeStutters_8_79,full_chain,0.44680851063829785,0.36
HVSA_2_29,full_chain,0.28888888888888886,0.35
MyStutteringLife_9_1,full_chain,0.7682926829268293,0.45000000000000007
StutterTalk_64_90,full_chain,0.7555555555555555,0.47
StutterTalk_39_10,full_chain,0.4918032786885246,0.37
WomenWhoStutter_38_23,full_chain,0.9240506329113924,0.5800000000000001
WomenWhoStutter_88_131,full_chain,0.8214285714285714,0.53
WomenWhoStutter_62_70,full_chain,0.6712328767123288,0.36
WomenWhoStutter_62_133,full_chain,0.72,0.41000000000000003
HeStutters_21_127,full_chain,0.661764705882353,0.45000000000000007
WomenWhoStutter_51_5,full_chain,0.5454545454545454,0.33000000000000007
WomenWhoStutter_103_131,full_chain,0.6301369863013698,0.45000000000000007
StutterTalk_12_8,full_chain,0.20000000000000007,0.33000000000000007
WomenWhoStutter_12_35,full_chain,0.8265306122448979,0.5700000000000001
StutterTalk_57_19,full_chain,0.8271604938271605,0.48
StutterTalk_33_109,full_chain,0.6923076923076923,0.41000000000000003
StutterTalk_10_25,full_chain,0.7976190476190476,0.49
StutterTalk_25_40,full_chain,0.65,0.31999999999999995
StutterTalk_43_129,full_chain,0.7792207792207793,0.47
WomenWhoStutter_58_30,full_chain,0.6086956521739131,0.38
MyStutteringLife_32_111,full_chain,0.7692307692307693,0.51
HeStutters_17_34,full_chain,0.7701149425287356,0.54
WomenWhoStutter_71_5,full_chain,0.7627118644067796,0.37
WomenWhoStutter_103_31,full_chain,0.7169811320754718,0.31999999999999995
WomenWhoStutter_50_113,full_chain,0.8026315789473684,0.49
StutterTalk_25_116,full_chain,0.5576923076923077,0.33999999999999997
StutterTalk_33_151,full_chain,0.7192982456140351,0.33999999999999997
WomenWhoStutter_67_38,full_chain,0.7631578947368421,0.45000000000000007
HeStutters_19_71,full_chain,0.8311688311688312,0.45999999999999996
StutterTalk_68_127,full_chain,0.736842105263158,0.38
WomenWhoStutter_93_14,full_chain,0.8316831683168316,0.56
WomenWhoStutter_97_57,full_chain,0.35416666666666663,0.42000000000000004
StutterTalk_25_77,full_chain,0.9032258064516129,0.6100000000000001
WomenWhoStutter_1_160,full_chain,0.6911764705882353,0.43000000000000005
StutterTalk_17_20,full_chain,0.6981132075471699,0.35
WomenWhoStutter_87_35,full_chain,0.5,0.22999999999999998
WomenWhoStutter_42_120,full_chain,0.6166666666666667,0.33999999999999997
StutterTalk_40_1,full_chain,0.7553191489361701,0.51
HeStutters_14_12,full_chain,0.7321428571428572,0.38
WomenWhoStutter_11_16,full_chain,0.7719298245614035,0.43000000000000005
WomenWhoStutter_30_177,full_chain,0.8125,0.56
StutterTalk_9_21,full_chain,0.7761194029850746,0.42000000000000004
StutterTalk_68_135,full_chain,0.7115384615384616,0.31999999999999995
HeStutters_19_173,full_chain,0.42105263157894735,0.35
HeStutters_23_36,full_chain,0.6388888888888888,0.41000000000000003
StutterTalk_43_96,full_chain,0.8690476190476191,0.53
StutterTalk_63_161,full_chain,0.7741935483870968,0.35
WomenWhoStutter_98_2,full_chain,0.13043478260869568,0.33999999999999997
MyStutteringLife_4_15,full_chain,0.6883116883116883,0.36
WomenWhoStutter_101_168,full_chain,0.8314606741573034,0.6299999999999999
StutterTalk_52_15,full_chain,0.858974358974359,0.49
WomenWhoStutter_50_92,full_chain,0.6296296296296297,0.39
StutterTalk_25_113,full_chain,0.7761194029850746,0.42000000000000004
StutterTalk_25_18,full_chain,0.6481481481481481,0.36
StutterTalk_36_26,full_chain,0.8705882352941177,0.53
HeStutters_16_127,full_chain,0.8641975308641976,0.54
WomenWhoStutter_107_5,full_chain,0.6236559139784947,0.53
WomenWhoStutter_101_64,full_chain,0.6557377049180328,0.45999999999999996
WomenWhoStutter_83_37,full_chain,0.7586206896551724,0.45999999999999996
WomenWhoStutter_74_185,full_chain,0.0,0.29000000000000004
MyStutteringLife_11_37,full_chain,0.6551724137931034,0.25
StutterTalk_21_0,full_chain,0.33333333333333337,0.22999999999999998
StutterTalk_59_11,full_chain,0.5833333333333333,0.33999999999999997
WomenWhoStutter_31_25,full_chain,0.6615384615384616,0.37
StutterTalk_26_31,full_chain,0.5416666666666666,0.31000000000000005
WomenWhoStutter_86_49,full_chain,0.90625,0.52
